sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
7493;SDS011;3788;49.902;8.590;2018-01-01T00:00:51;5.07;;;3.63;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:03:18;4.17;;;2.93;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:05:45;3.47;;;2.80;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:08:11;5.13;;;3.10;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:10:38;4.10;;;3.53;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:13:05;5.13;;;4.00;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:15:31;3.33;;;3.00;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:17:58;4.67;;;2.67;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:20:24;5.20;;;3.90;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:22:51;3.87;;;2.73;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:25:17;4.47;;;3.30;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:27:45;5.53;;;2.60;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:30:12;3.43;;;2.63;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:32:39;2.93;;;2.57;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:35:05;4.00;;;3.10;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:37:32;3.70;;;2.97;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:39:59;3.73;;;2.80;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:42:26;3.23;;;2.93;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:44:53;4.23;;;3.57;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:47:19;6.83;;;3.47;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:49:46;3.80;;;2.53;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:52:13;4.27;;;3.07;;
7493;SDS011;3788;49.902;8.590;2018-01-01T00:54:42;3.33;;;2.70;;
